id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1373415671976108043,2021-03-20 23:26:27,Franc_de_Sousse,"Ce n'est plus possible, depuis un an tout nous pousse à ne plus croire en nos dirigeants, président comme @gouvernementFR. 
Ce fut les #masques, après les #tests, et maintenant les #vaccins. 

#attestation #COVID19 #AstraZeneca https://t.co/BCqK11WLHM
Covid-19: le Danemark signale deux nouveaux cas de caillots sanguins après une vaccination avec AstraZeneca https://t.co/t9FfGsgBVP https://t.co/4ntLfyspuU",quote,0,1,astrazeneca
1373392445946396674,2021-03-20 21:54:10,socarre,"⭕️Bruxelles menace AstraZeneca
« Nous avons l'option d'interdire toute exportation prévue. C'est le message que nous passons à AstraZeneca : respectez votre contrat avec l'Europe avant de commencer à livrer d'autres pays » Ursula von der Leyen Présidente Commission européenne.",tweet,0,0,astrazeneca
1373343223637217286,2021-03-20 18:38:34,Fraslin,"Ursula von der Leyen dit qu'au moins 41 millions de doses de vaccin anti-Covid ont été exportées de l'UE vers 33 pays. Selon la Commission Européenne, 9 millions de doses ont été exportées de l'UE vers le Royaume-Uni et un million vers les États-Unis. 
https://t.co/ZgqgJ10Xri",tweet,9,6,astrazeneca
1373328728969912325,2021-03-20 17:40:58,FFranceinfo,"📺 Quelle belle surprise ! @AnaisHanquet est aux manettes des JT sur #la27.

📍 #Covid_19, un confinement passé sous le soleil. @Chris_Carnino à Paris.
📍 #AstraZeneca, l'Europe met la pression. @JPGarraud est l'invité de ce journal.
📍 Le Globe de Cristal pour #AlexisPinturault. https://t.co/MepGZcmzsF",tweet,12,4,astrazeneca
1373319451546943492,2021-03-20 17:04:06,Ultimnovo,"L'AstraZeneca c'est extra ! L'essayer c'est être vacciné ! 

https://t.co/h3FFH16BDZ https://t.co/VmicVONvQ2",tweet,0,0,astrazeneca
1373268622890655748,2021-03-20 13:42:08,TheDarkPixel,"Les États-Unis et la Grande-Bretagne ont devancé l'Europe en termes de vaccinations.
Qu'est-ce qui ne s'est pas bien passé?
https://t.co/UW3i3RqegL",tweet,0,0,astrazeneca
1373256886557016064,2021-03-20 12:55:30,Fraslin,"Umstrittener Corona-Impfstoff: „Wir haben ein Jahrhundertproblem in ein Jahr gequetscht“
Interview de Klaus Hinterding, vice président allemand d'AstraZeneca: ""L'EMA a clairement exclu qu'il s'agisse d'un problème de lots. Il y a eu également des cas en https://t.co/dM4j7WZQfi",tweet,1,1,astrazeneca
1373249075135582209,2021-03-20 12:24:27,Fraslin,"Au Danemark, une femme de 30 ans hospitalisée pour thrombose veineuse cérébrale dans les 14 jours suivant sa vaccination avec le vaccin AstraZeneca. Une femme de 60 ans était décédée auparavant au Danemark après la vaccination AstraZeneca. Enquête en cours
https://t.co/eAZWQf7xWz",tweet,9,5,astrazeneca
1373243127285350409,2021-03-20 12:00:49,Fraslin,"La présidente de la Commission européenne Ursula von der Leyen a menacé samedi de bloquer les exportations du vaccin AstraZeneca si l'Union européenne ne recevait pas d'abord ses livraisons.
https://t.co/P6Rhq7cmAy",tweet,5,3,astrazeneca
1373239787306553345,2021-03-20 11:47:33,Fraslin,AstraZeneca: la Finlande suspend le vaccin malgré le feu vert de l'Agence européenne des médicaments https://t.co/I40PCQ99nH via @BFMTV,tweet,6,4,astrazeneca
1373196404278112260,2021-03-20 08:55:10,TheDarkPixel,"Vaccins : @AstraZeneca englué dans les crises.
Confrontée à des craintes sur la dangerosité de son vaccin, l'entreprise subit parallèlement une offensive politique de l'Union Européenne où elle est très en retard sur ses livraisons. https://t.co/mPWDzojJsn via @latribune",tweet,0,0,astrazeneca
1373177635287760896,2021-03-20 07:40:35,Fraslin,"Très intéressant comparatif des effets secondaires, selon les études de phase 3, des vaccins Pfeizer-BioNTech, Moderna et Johnson&amp;Johnson. 
Dommage on n'a pas Oxford AstraZeneca 
https://t.co/hGd2OaoRyl",tweet,19,11,astrazeneca
1373175853501317120,2021-03-20 07:33:30,pascal_baratoux,@VinceBerthelot Et sans l’AstraZeneca qui n’est tjrs pas validé aux US.,tweet,0,0,astrazeneca
1373175684818944001,2021-03-20 07:32:50,Fraslin,...Ceci correspond à un risque 5 fois plus élevé pour la CIVD et 8 fois plus pour la thrombophlébite cérébrale. Le PRAC précise qu’un tel déséquilibre n'a pas été observé dans la population plus âgée vaccinée par AstraZeneca (toujours versus la population du même âge avant COVID),tweet,2,0,astrazeneca
1373175213928685570,2021-03-20 07:30:58,Fraslin,"Au Royaume-Uni, au 18 mars 2021, sur plus de 11 millions de personnes vaccinées par le vaccin AstraZeneca, en majorité les personnes âgées de plus de 65 ans, 5 cas de TVC ont été signalés.
En prenant comme référence l’incidence observée de ces évènements avant la pandémie de",tweet,3,1,astrazeneca
1373175212905218050,2021-03-20 07:30:57,Fraslin,"... personnes de moins de 55 ans dont une majorité de femmes. En France, au 16 mars 2021, un cas de CIVD (femme de 26 ans) et deux cas de TVC sans thrombopénies associées (homme de 51 ans et femme de 24 ans) ont été signalés pour 1,4 millions doses du vaccin AstraZeneca.",tweet,3,1,astrazeneca
1373175211965751300,2021-03-20 07:30:57,Fraslin,... 18 cas de TVC et 7 cas de CIVD ont été signalés à l’EMA par les États membres et le Royaume-Uni sur environ 20 millions de personnes vaccinées par le vaccin AstraZeneca. Ces 25 événements ont entraîné le décès dans 9 cas. La quasi-totalité de ces cas sont survenus chez des,tweet,2,0,astrazeneca
1373175210959077378,2021-03-20 07:30:57,Fraslin,... vaccinés par le vaccin AstraZeneca et que les avantages de ce vaccin dans la lutte contre la Covid-19 continuent de l'emporter sur le risque d'effets indésirables. Le PRAC estime que le nombre global d'événements thromboemboliques rapportés après la vaccination est inférieur,tweet,3,1,astrazeneca
1373175209944039425,2021-03-20 07:30:57,Fraslin,""" Dans son avis du 18 mars 2021, après avoir examiné les données disponibles, le Risk Assessment Committee (PRAC) de l'Agence européenne du médicament (EMA) confirme qu'il n'y a pas d'augmentation du risque global 
d’évènements thromboemboliques chez les
https://t.co/IjAsVuxMiu",tweet,11,4,astrazeneca
1373169719105228801,2021-03-20 07:09:07,fredycours,"@thevenej @PChaibriant Vous oubliez de dire que #AstraZeneca n'est pas efficace sur les varians sud af et brésiliens 😷
La moyenne d'âge des décès du Covid c'est 82 ans...🤐
Vous avez raison il faut y allé  retrouver notre liberté...",tweet,0,0,astrazeneca
1373073995482955776,2021-03-20 00:48:45,socarre,"@Mike_Bresson @Cocolagy Le Serum Institute of India, qui fabrique le vaccin AstraZeneca destiné au RU, a été sommé par le gouvernement indien d'accorder la priorité aux énormes besoins de l'Inde.",tweet,1,0,astrazeneca
1373012916732096521,2021-03-19 20:46:03,safety_promo,"Jean Castex vacciné avec AstraZeneca pour l'exemple.

https://t.co/bHjVqDVVns https://t.co/r5Ns0xEnkz",tweet,5,4,astrazeneca
1373005016483643397,2021-03-19 20:14:39,politouit,Jean Castex ne souffre d’aucun effet secondaire suite au vaccin AstraZeneca. 🤣 https://t.co/pmT5E4ZXsv,tweet,0,0,astrazeneca
1373003136894435338,2021-03-19 20:07:11,Fraslin,"L''Irlande est devenue vendredi le dernier pays de l'UE à annoncer la reprise du déploiement du vaccin AstraZeneca après l' Allemagne, la France, l'Italie et l'Espagne.
La Belgique n'avait pas suspendu le vaccin",tweet,6,1,astrazeneca
1373002676984807427,2021-03-19 20:05:22,Fraslin,"La Norvège, le Danemark et la Suède continuent à suspendre l'utilisation du vaccin Oxford / AstraZeneca Covid-19
https://t.co/cHHbFBgESL",tweet,7,6,astrazeneca
1373000565425373184,2021-03-19 19:56:58,julien_nx,"Si personne veut l’Astrazeneca, perso je le veux bien 👉👈",tweet,2,0,astrazeneca
