id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1450543478413352960,2021-10-19 19:24:49,MarchalAnnie2,@TPMP Moi je vous soutiens depuis le début de cette pandémie...professeur Raoult j ai eue 2 doses de Pfizer..et depuis le mois de juin où j ai eue la dernière..une grande fatigue..là je viens de faire une bronchite asthmatiforme comme je faisais avant d être vacciner avec le pneumo 23?,tweet,0,0,pfizer
1450486829912784899,2021-10-19 15:39:43,Fred4Bonnet,"@PENELOPPE192 @ElianeCarrier @aragon_jb @yvesbourdillon @sandrafellous_ @rene_chiche @MathieuSlama @quatremer @ivanrioufol @YvesPDB @alainhoupert @StephaneSimon_1 @__Verlaine__ @Vero_Jacquier @NaphtalineLeBon @garbo68 @FrigideBarjot @veroniquegenest @Pierre_GTIL @fxbellamy @Maitre_Bauer @DidierMaisto @Poulin2012 Mais comme en tout je suis pour la nuance et la bienveillance, mon père 78 ans as voulu se faire le Pfizer, je lui ai donné mes arguments, en personne libre et éclairé, il l’a fait .. je ne l’ai pas jugé … le libre choix le choix de disposer de son corps est sacré",tweet,0,0,pfizer
1450420133848039426,2021-10-19 11:14:42,chamanrouge,@cjvpourwissam L #igpn recyclée pour étudier les effets secondaires de #pfizer,tweet,0,0,pfizer
1450394703032197123,2021-10-19 09:33:38,djilin34,"Je suis désolée pour la bienpensance ambiante mais j'ai du mal avec cette idée...
Je suis pas contre la vaccination #Covid mais pour les pitchounes cela me gêne aux entournures.
Ce vaccin là, à ce moment X .....
Ma confiance en l'état et big pharma est à 0 🤷‍♀️
#Pfizer #COVID19 https://t.co/G1W5USjVvX
💉 FLASH - L’Agence européenne des médicaments lance son évaluation du vaccin #Pfizer chez les enfants âgés de 5 à 11 ans. (communiqué) #COVID19 #coronavirus",quote,0,0,pfizer
1450323532928503810,2021-10-19 04:50:50,fermesolaire,@Midilibre Parce que Pfizer veut plus d’argent,tweet,4,0,pfizer
1450176156846727168,2021-10-18 19:05:13,Manolito5677,"@eilahgad Comme elle ne peut pas se retourner contre Pfizer, moderna...car elle a signé pour en chier... Elle se venge sur les non vaccinés... Quelle lâcheté !!🖕🖕🖕Salope !",tweet,0,0,pfizer
1450175364941111301,2021-10-18 19:02:04,AlouneD,"@dolyonho Suspension temporaire d’AMM pour les doses de rappel au moderna 
seul le pfizer est autorisé suite mail DGS du 15/10",tweet,0,0,pfizer
1450072858160508930,2021-10-18 12:14:45,RammsteinLinda,"@oliflo37 @PoYolintu @atheteenten @BFMTV @sandrousseau Et vous est quoi ? actionnaire chez Pfizer ou ami de Macron ? 
Allez je bloque",tweet,0,0,pfizer
1450052582613954566,2021-10-18 10:54:11,christi13per,"💉En route vers la 3ème 💉Pfizer, puisque à mon âge plus question de Moderna https://t.co/rrV22OX4Yr
🔴 Dans l'actualité européenne cette semaine :

🟢Vers une 5 ème vague de Covid sur notre continent ? Les cas explosent à l'Est et au Royaume-Uni

🟢Le nutriscore au parlement européen

🟢 Le premier ministre polonais mardi devant les eurodeputés à Strasbourg

@franceinfoplus",quote,1,0,pfizer
1450046668917858306,2021-10-18 10:30:41,ColonelKurtz6,"@p_duval Saint @Pfizer_France   
qui es aux cieux,
que ton nom soit sanctifié,
que ton règne vienne,
que ta volonté soit faite,
Avec l'aide de @McKinsey_France
sur la terre comme au ciel.

Le notre père du @gouvernementFR",tweet,2,1,pfizer
