id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1417603047136665603,2021-07-20 21:51:18,Looping_,"Vacciné Pfizer, je vais pas tarder à me confiner suivant la situation.",tweet,1,0,pfizer
1417600704114532353,2021-07-20 21:42:00,PapaFrantz,Un vaccin contre la pharyngite à adenovirus @Pfizer_France @BioNTech_Group s’il vous plaît,tweet,0,0,pfizer
1417584598092062730,2021-07-20 20:38:00,Girchris,"@womandream Il y a le dopage #EPO est l'antidopage 
le #Vaccin Pfizer ...",tweet,0,0,pfizer
1417581027799744516,2021-07-20 20:23:49,debbiemorandeau,"Vaccins : les doses de vaccins Pfizer manquent, les 1ères injections sont suspendues https://t.co/mUGoQLEEYC

Il fait quoi le macron là avec son équipe de bras cassé @EmmanuelMacron",tweet,1,0,pfizer
1417543611206586369,2021-07-20 17:55:08,LaskowskiCeline,@EmmanuelMacron ta mal bouffer au. Resto pour en arriver là ? Question j emmène mon fils à l hôpital on a pas le pass il crève devant ? Et sinon les actions chez pfizer ça rapporte ?,tweet,1,1,pfizer
1417535576740335628,2021-07-20 17:23:12,Aly_Cascarino,Les hommes étaient moins méfiants quand Pfizer ceci: https://t.co/rfXqAGQfyN,tweet,4,0,pfizer
1417527996710326275,2021-07-20 16:53:05,Savasta05093895,Peut-on encore faire confiance aux labos multirécidivistes comme Pfizer? via @LeMondeModerne_ https://t.co/GBhKpsN7Ql,tweet,0,0,pfizer
1417514193461420038,2021-07-20 15:58:14,DinoTomasi,"Des dons de doses Pfizer auraient été étonnants...
#Covax
 https://t.co/qc691mttEo",tweet,0,0,pfizer
1417483482213896193,2021-07-20 13:56:12,joeljosie,"Le Monde: Vaccin Pfizer : le vaccin chinois Sinovac produit dix fois moins d'anticorps.
https://t.co/LC3ipwbLrN

via @GoogleNews",tweet,2,1,pfizer
1417471362676011008,2021-07-20 13:08:02,NormandiFurs,"Pour que pass soit valide:
- Vaccin avec les 2 doses (Pfizer/Moderna/Biontech/Astra Zeneca) + les 7 jours réglementaires
-Vaccin en 1 dose (Johnson) + les 4 semaines réglementaires
-Test PCR ou antigènique de moins de 48h",tweet,3,1,pfizer
1417462580940001280,2021-07-20 12:33:09,LaurentPari9,@BrenierLaura @Noteethworld Ma première dose 💉 #Pfizer hier après-midi,tweet,1,0,pfizer
1417447000895856646,2021-07-20 11:31:14,sonnyburnett33,"Je connais un cas de pancréatite après la 1ère injection du vaccin pfizer #pfizer #COVID19 #PassSanitaire . La personne est personnel soignant , il est donc tricard au #PassSanitaire ….. c’est quoi la suite pour lui @EmmanuelMacron @olivierveran",tweet,0,0,pfizer
1417446859556200451,2021-07-20 11:30:40,BNDaniDa,"@fivetok je n'arrive plus à bouger mon bras gauche (2nde dose pfizer faite hier après-midi sur le deltoïde médian mais un peu plus en haut qu'au milieu), je souffre le martyr",tweet,0,0,pfizer
1417446361293856773,2021-07-20 11:28:42,ansart4,"Le vaccin Pfizer n’augmente pas le risque cardiovasculaire des plus âgés
https://t.co/IFKxBR51GT

Actualités à la une
https://t.co/7wJWb8D9n2",tweet,1,0,pfizer
1417437167882809344,2021-07-20 10:52:10,Pernambucano69,Un peu déçu par l'infirmière qui vient de m'injecter la dose 2 de Pfizer : je lui ai explicitement dit que j'avais peur des piqûres et elle m'a même pas fait le bisou magique qui enlève les bobos.,tweet,0,0,pfizer
1417400725936672768,2021-07-20 08:27:21,franceschia4,"Pfizer va virer combien sur son compte offshore ? https://t.co/evnYWqcUxV
Peut-être que je savais déjà début décembre 2020 ce que j’allais faire en juillet 2021. https://t.co/8JnmeyemKW",quote,1,0,pfizer
1417396568202829850,2021-07-20 08:10:50,deschadul,Le groupe d'experts D4CE exige l'arrêt immédiat des vaccins Pfizer pour les adolescents -- https://t.co/i96ZFRvtCf https://t.co/XjwDktYqnd,tweet,1,1,pfizer
1417392522708541451,2021-07-20 07:54:45,hkl_75,j’ai une dose de pfizer dans le sang !,tweet,0,0,pfizer
