id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1473440603845312514,2021-12-21 23:49:49,valerie_veryval,Avec les vaccins que nous acceptons. Donc ça choque personne qu’elle se retrouve avec 3 doses de PFIZER ou autre en plus des 2 déjà reçues en Russie ? Si j’ai eu le covid lors de ma 2nde dose et qu’on m’a dit rien à voir autour de moi les gens l’ont lors de la 3ème 4/5,tweet,0,0,pfizer
1473429689817604097,2021-12-21 23:06:27,michelspievak,"@valeriepereztv 4 doses, cela commence à faire beaucoup, j’en suis à une dose Janssen et une dose Pfizer.",tweet,0,0,pfizer
1473405236832346125,2021-12-21 21:29:17,tgvdu45,"@_C_Y_P @Pfizer_France Mal au bras, ça me suffit ! 😅",tweet,0,0,pfizer
1473384161025134603,2021-12-21 20:05:32,thor_pilleur,"@oeufvengers @Rod___Serling Donc ... par déf. ce n'est pas vraiment un vaccin.
Ce qui m'inquiète ( je ne suis pas vaxx) c l'efficacité de seulement 2 doses du Pfizer (30%) de l'astra-zeneca (0%) contre OMICRON, sans compter moderna ou il fait x2 le booster. G l'impression que certains sont apprentis sorcier",tweet,0,0,pfizer
1473380379897868290,2021-12-21 19:50:31,Pinte40,@WeillClaude @demontvalon1 Vous vous détenez des actions Pfizer,tweet,0,0,pfizer
1473359819675426818,2021-12-21 18:28:49,Tueurdesouris1,ptdr gt la en mode olala jsu fatigué sa mère pourquoi ? après jleve le bras et jme dis aoe Pfizer,tweet,4,0,pfizer
1473351835079647248,2021-12-21 17:57:05,superfly_FR,"Mais il n'y a vraiment aucun recours contre ces tarés ? On ne demande jamais @Pfizer_France pourquoi vous ne poursuivez pas ces affreux au lieu de les laisser clamer leurs salades et menaces (bidon) ?
Ce sont des cupides, frappez-les au porte-monnaie ! https://t.co/hqhGC3W8ex
Piquer les adultes et les enfants avec un «vaccin Pfizer» est un acte criminel! Il n’existe pas de vaccin Pfizer reconnu par une quelconque AMM européenne! Médecins, pharmaciens et autres arrêtez d’administrer un médicament illégalement commercialisé en France! Stop au massacre ! https://t.co/lsTeEbiZoM",quote,7,1,pfizer
1473349365796421638,2021-12-21 17:47:16,_barbizarre,"@dodocurieux J'ai déjà eu Astra puis Pfizer en plus.
Après c'est peut etre différent en Belgique mais là ils veulent pas donner le Moderna si &lt; 30 ans 🙄
En disant bien que si je venais quand même bah on me vaccinerait pas.",tweet,0,0,pfizer
1473345419530932225,2021-12-21 17:31:36,DavJedi,@b_dsn Pour l'instant nickel... Juste un peu mal au bras après 1 double Moderna et la 3emen pfizer,tweet,1,0,pfizer
1473341095581040646,2021-12-21 17:14:25,lucie1945,"Oui mais pourquoi cette Omerta quand on veut absolument se faire vacciner mais avec Pfizer,comment se fait-il qu’il n’y ait plus que du Moderna?On nous refait le même coup que pour Astra?Faut liquider les stocks,attendre janvier ou?Il y en avait en octobre,pas possible,trop tôt! https://t.co/wBSjwlPus4
#Covid19 : avec #Omicron, les non-vaccinés ""deviennent des menaces pour l'ensemble de la population"" https://t.co/QBwTRwxy7Z https://t.co/Zwo5hLNR6I",quote,0,0,pfizer
1473340292199854085,2021-12-21 17:11:13,corte_marie,@elisahk92 @S09901979 @biloue62 @Sergio_777_ Ils gardent pfizer pour les moins de 30 ans maintenant,tweet,0,0,pfizer
1473339449895538694,2021-12-21 17:07:52,Gab_Manet,"L immunité procurée par la 3eme dose s'estompe aussi vite (3/4 mois) que celle de la 2eme... Forfait  Pfizer à vie,... NON MERCI ! ! ! https://t.co/zEuIcB1B52",tweet,2,0,pfizer
1473339311240134657,2021-12-21 17:07:19,sadecrit,"@jlgervaise @vintribout @ClaireJardin1 @NetflixFR @Pfizer_France Oui pris en charge par le fond financé par nos impôts Oniam . Taper "" Oniam"" sur Google vous verrez. Mais laboratoires on dégage leur responsabilité.",tweet,0,0,pfizer
1473338659185336329,2021-12-21 17:04:44,sadecrit,@vintribout @ClaireJardin1 @NetflixFR @Pfizer_France Non aucun accès signé entre les laboratoires et la presidente ursula. Celle la même qui se déplace pour remettre un prix à pfizer et qui a un mari dans la partie. Celle la même qui a refusé les autres vaccins. Et qui en a commandé encore plusieurs millions pour 2022.bonne année,tweet,1,0,pfizer
1473335664104116227,2021-12-21 16:52:50,roubi13000,C plus possible de se faire vacciner avec pfizer si + 30 ans c quoi ce bordel?,tweet,0,0,pfizer
1473331327009181702,2021-12-21 16:35:36,Cedric80090,"@quelquonque1 @Ar_Riffi ayant une pathologie grave,j'avais le choix:de mourir plus tôt;c'est comme ça ke l'on m'a présenté le schmimblik🤔.
dose 1&gt;Astrazenica/dose 2&gt;Pfizer/et demain dose 3&gt;Pfizer,Je pense que tout est question de pognon,pour engraisser les mêmes,que l'humain n'est plus ke statistic",tweet,0,0,pfizer
1473331052416581639,2021-12-21 16:34:30,pellegrinoguil1,"@etienneliebig @Sergio_777_ Moi j’ai eu , astrazeneca , pfizer et Moderna vendredi dernier .. comment fais-je être dans 10ans 🤣",tweet,0,0,pfizer
1473312107965947904,2021-12-21 15:19:14,AstaBruti35,"Il a tout compris 20 doses d'un coup on en parle plus , le mieux  c'est de mélanger les doses genre aztrazenecanal Pfizer san et anciena https://t.co/riuSy5KvS1
🇧🇪 FLASH - Un homme s’est fait vacciner 8 fois dans le même centre pour fournir de faux #PassSanitaire à ses clients. Il a été arrêté alors qu’il s’apprêtait à recevoir sa 9e dose de vaccin. (Nord Littoral) #Belgique #COVID19",quote,0,0,pfizer
1473276626695856131,2021-12-21 12:58:14,TrinckquelPh,@fredhermel On dit que ce n’est pas dans la tête qu’ils ont le plus d’effet chez #Pfizer 😉,tweet,1,0,pfizer
