id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1470769065937547270,2021-12-14 14:54:05,BPeignat,"#3emeDose nécessaire, après deux vaccinations à l’Astrazeneca, entre temps #enqueteinserm j’ai fait le test sérologique, j’apprends que j’ai eu le #COVID19 #quatrecouches",tweet,4,0,astrazeneca
1470330086536716291,2021-12-13 09:49:44,lilougo,"Les milliers effets secondaires provoqués par ces produits. On vous dit un jour #Pfizervaccine un autre #Moderna puis #AstraZeneca vous cherchez pas à savoir si C dangereux, vous croyez SUR PAROLES le pharmacien du coin, où la nana du labo Qui ne délivre https://t.co/0vlTMVwpY8",tweet,1,0,astrazeneca
1469935844958121986,2021-12-12 07:43:10,allore_conte,"@Markarian_231 @publicsenat @fabienne_keller Bien sûr, les cons ont déjà oublié que les Britanniques avaient reçu leurs vaccins avant l'UE et que Macron, ce sale type, a diffusé des fake antivax contre Astra Zeneca parce que ce vaccin était anglais.

https://t.co/vDLYBTQErN",tweet,10,0,astrazeneca
1469658215969439747,2021-12-11 13:19:58,kermitpeg,"@taramboyle AstraZeneca Taram 😅
Si je te posais la question, c'est que tous ces vaccins sont compatibles et mélangeables mais risque d'effets secondaires comme t'as eu 😉
Ceux qu'on reçu les 3 mêmes doses n'ont pas rencontré de problèmes 👍",tweet,2,0,astrazeneca
1469406776130945027,2021-12-10 20:40:50,Topyna3,@Bebel_78 @AHAlexanderA La vague est arrivé en août 2021 suite à l'introduction d'injection Pfizer et Janssen et Astrazeneca (dons Covac) avant il y a eu juste vaccination avec Sinovac (vaccin à virus inactive /chinois) l'épidémie était maîtrisé.,tweet,2,0,astrazeneca
1468480172630462464,2021-12-08 07:18:50,RoseMana1,"Les causes des thromboses comme EI des vax #Moderna
et #Johnson identifiées par une équipe d'université d'ARIZONA ⬇️
https://t.co/Xy0bfw1Llc",tweet,1,0,astrazeneca
1468276218629922817,2021-12-07 17:48:24,serge_vtc,@lprhgcptr Moi j'ai l'#AstraZeneca en mars car je voulais pas attendre...chez mon MG. Et pour la 3 ème mon pharmacien il avait #ModernaBooster c'était parfait...,tweet,2,0,astrazeneca
1467958782844092416,2021-12-06 20:47:01,GerardBondeau,@YvesPDB Retrouver les tweets de @JLesgards qui disait  en décembre je crois que AstraZeneca donnait des tromboses,tweet,6,3,astrazeneca
1467168961146101764,2021-12-04 16:28:33,Joel_Beuzelin,"@heimmerdinger2 @franckchoq @linval59 Ils feraient mieux de chercher un autre vaccin au lieu de s'acharner tous les jours à détruire celui qui existe.
Je suis vacciné 2 fois à l'astrazenéca je me porte à merveille.",tweet,0,0,astrazeneca
1467046355466084353,2021-12-04 08:21:22,serge_vtc,@PharmaDoc2 J'ai lu une étude qui parle d'une meilleure couverture avec le #Moderna en #3emeDose .... confirmé par un ami médecin et le pharmacien... Mais pas après l'#AstraZeneca,tweet,1,0,astrazeneca
1467022030533021700,2021-12-04 06:44:42,CYv16121403,"@olivierveran @AstraZenecaFR  #moderna #VaccinezVous
Bonjour vacciné #AstraZeneca quelle peut être mon 3eme vaccin https://t.co/mln3DxEs8S",tweet,0,0,astrazeneca
1466865477368664070,2021-12-03 20:22:37,AvgeekEba,"@KgendCne Ma 3ème sera du #Pfizer. 
Comme ça j’aurais eu les trois 

#Moderna #AstraZeneca",tweet,1,0,astrazeneca
1466672778594209796,2021-12-03 07:36:54,Edouard_Lhomme,"Les premiers résultats très attendus de l’étude  @CovBoost comparant la sécurité et l’immunogenicité d’un rappel à 10-12 semaines par le vaccin AstraZeneca, Pfizer, Moderna, Novavax, Ad26, CureVac, Valneva https://t.co/C08yx9eCHu
We are pleased to announce the first results of the @CovBoost study are now published in @TheLancet 

Thank you so much to all the amazing participants who made this possible!

https://t.co/iViFNZGh75",quote,2,1,astrazeneca
1466399080775626753,2021-12-02 13:29:19,Joel_Beuzelin,@Erk075 @thecloudplanet @GirardinDomini4 @Poulin2012 Vacciné 2 fois à l'astrazenéca en mai et juin je vais bien aucun effet secondaire.,tweet,0,0,astrazeneca
1466098830898835465,2021-12-01 17:36:14,AjaccioRose,"@verity_france ⚫😢🗣ENFIN‼️

Mars 2021 : 9 mois que la mort de ce jeune Étudiant en Médecine nous hante. Premier ""marthyr"" #VaccinCovid #AstraZeneca
Il n'y avait pas de lien avec 💉n'est-ce pas @GilbertDeray ⁉️
Vous rappelez-vous cher @alainhoupert?
Justice soit faite.
🙏❤ à lui et aux siens.",tweet,7,1,astrazeneca
1466083379686826001,2021-12-01 16:34:50,LeMarshall100,"#LeMonde... Encore un journal qui se fera tribunal des ""complotistes"" mais surtout pas des #EffetsSecondaires !

La Connerie-Virus ne sera pas un projet vaccinal chez #Pfizergate, #Moderna, #AstraZeneca et #janssen... 

https://t.co/Wng83CVT3p",tweet,3,2,astrazeneca
1465989458679971850,2021-12-01 10:21:38,ertseled491,"@ladevita12 @le_Parisien On nous a pris le vaccin @Astrazeneca pour les soigner. 
Ils ne vont pas s’en servir ; car ils sont là plus attaqués ; 
Et tous nos pauvres corps s’en trouvent ainsi las privés.",tweet,1,1,astrazeneca
