id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1384235028138237961,2021-04-19 19:58:43,Jsp_77184,"Pour votre #Vaccination contre la #COVID19, ont vous propose que le #Vaccin #AstraZeneca.
Vous acceptez ?
#RT et commenter svp.",tweet,0,0,astrazeneca
1384183549729787904,2021-04-19 16:34:09,CremechocoS,"L’HCL m’a confirmé que je pouvais me faire vacciner, mais seulement avec AstraZeneca. Pourtant il me semblait qu’il avait été déconseillé au - de 55 ans, non ?",tweet,0,1,astrazeneca
1384152643551907849,2021-04-19 14:31:21,oklinvb,@AntrouxL @RMCinfo Non astrazeneca.. la peur de mourir ...,tweet,0,0,astrazeneca
1384152346473603081,2021-04-19 14:30:10,oklinvb,@laurencedaupin @RMCinfo Complot complot quand tu nous tiens... tu nous tiens bien !!! évidemment qu'Il y a des doses mais astrazeneca !!!,tweet,0,0,astrazeneca
1384142420816719878,2021-04-19 13:50:43,garcias_jmichel,"@Songsa93 @jeromegodefroy Je pense que l’on s’évertue en pure perte à apporter des éléments incontestables en faveur de la #vaccination en général et de l’#AstraZeneca en particulier, seul le #passeportSanitaire sera décisif en la matière. 😡  #vaccins #Covid_19",tweet,1,0,astrazeneca
1384091687039881226,2021-04-19 10:29:08,VOLLMERmarc,AstraZeneca : l'Europe pourrait ne pas renouveler son contrat de vaccins pour 2022 https://t.co/oApd1i23m0,tweet,0,0,astrazeneca
1384079409942974467,2021-04-19 09:40:20,DICKENSDAVID1,"@julienbahloul Et toujours eux qui l’été venu se plaindront de la pénurie de vaccins AstraZeneca à la veille de leurs congés estivaux pour suivre le protocole consistant à présenter un certificat de vaccination pour voyager, aller au spectacle, au restaurant, dans les stades etc...",tweet,19,3,astrazeneca
1384078194299457541,2021-04-19 09:35:31,DICKENSDAVID1,"@julienbahloul Encore eux qui, saluent le retour à la vie normale de l’Angleterre pour encenser les autorités britanniques et évidemment interroger les compétences de nos dirigeants français en zappant le fait que les anglais reçoivent majoritairement une seule et unique dose de AstraZeneca",tweet,20,5,astrazeneca
1384076559066095621,2021-04-19 09:29:01,DICKENSDAVID1,@julienbahloul Ceux là même qui vous qualifient d’être alarmistes quand vous êtes précautionneux mais qui chouinent face une probabilité de 1 sur 100000 de risque de développer une thrombose en recevant le vaccin AstraZeneca,tweet,21,5,astrazeneca
1384076060195639300,2021-04-19 09:27:02,DICKENSDAVID1,"@julienbahloul Les mêmes que ceux qui, il y a peu, fustigeaient les vaccins ARN Pfizer et Moderna au motif d’un prétendu manque de recul et de transparence et qui aujourd’hui rejettent AstraZeneca.",tweet,46,6,astrazeneca
1384050692529135618,2021-04-19 07:46:14,BraS67400110,@franceinter @DgCostagliola @CarineBecard @AliBaddou @Elisabeth_Borne Ce gouvernement  ne fait rien pour les ecoles ..il compte sur une immunité collective  naturel..pour astrazeneca c est mort..et ou sont les vaccins type pfiser ou MODERNA pour tous les enseignants ?  Les demis groupes ? Les capteur de co2 ?le distanciel pour les familles fragiles,tweet,3,1,astrazeneca
1384039194494865408,2021-04-19 07:00:32,patricia090865,@gouvernementFR trop drôle le nombre de personnes munies d’un faux certificat médical avec le motif « phlébites » pour se faire vacciner avec le pfizer au lieu de l’astrazeneca !,tweet,0,0,astrazeneca
1383904025578336263,2021-04-18 22:03:26,Mr_Masuredu44,#vaccins y aurait pas u peu de magouilles??? Ça m'étonnerait... C'est tellement philanthrope https://t.co/BxgiNz2Yi7,tweet,0,0,astrazeneca
1383868605733892099,2021-04-18 19:42:41,n0passaran,"Plusieurs doses du lot de vaccin AstraZeneca retiré en Autriche ont été injectées à Blois les 6 et 7 mars 2021.
https://t.co/6Mt8vZ1l0h",tweet,16,18,astrazeneca
1383860546437406729,2021-04-18 19:10:39,Lolo_NoL60,"@jmblanquer Faut venir dans l'#Oise cher ministre #Blanquer.
C'est un bide total la #VaccinationCovid.
Pourquoi ? À cause de l'#AstraZeneca (aka #VaxZevria) que vous voulez refiler aux #enseignants !
Les spécialistes s'accordent à dire qu'il est moins efficaces sur les #variants ! 🤔 https://t.co/cD6RLTZqIR",tweet,7,3,astrazeneca
1383837975285432321,2021-04-18 17:40:58,kermitpeg,"@CourtialT Pour lui offrir une dose d'AstraZeneca le jour de ces 55 ans, il n'a pas dû inviter que des amis 🤣 une fois la dose prise, plus que deux semaines à vivre 😅😂👍",tweet,0,0,astrazeneca
1383833306752372742,2021-04-18 17:22:25,SolidaritCovid3,"@afpfr C'est aberrant,  car il y a tellement de monde qui voudrait se faire vacciner mais pas éligible à l'#AstraZeneca",tweet,7,0,astrazeneca
1383823249381806092,2021-04-18 16:42:27,flydeck60,"@ArianeWalter Alain #Fischer : ""Charité bien ordonnée commence par soi-même""! ...#Vaccins #AstraZeneca ...",tweet,7,2,astrazeneca
