id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1402260401748905989,2021-06-08 13:45:07,RomainLesc,@aurore69OL Ta fais le pfizer ou le moderna ? Moi il me propose l’un des deux je sais pas trop lequel ils vont me mettre 😶,tweet,1,0,moderna
1402256341494816773,2021-06-08 13:28:59,zellerchrist,"Vaccination 💉 1ère dose moderna c'est fait 😂 à Strasbourg, France https://t.co/ZuC4uqNefr",tweet,0,0,moderna
1402222818058719233,2021-06-08 11:15:46,quibelog,@Obaasan66 @2niGln C’est Moderna pour moi et rien ressenti lors de la première dose,tweet,1,0,moderna
1401969856421978112,2021-06-07 18:30:35,LucciFN,@monkazebtw @leothecrack_ Mais par contre en France il y a pas encore moderna pour les ado encore c’est en cours d’autorisation donc tu aura pfizer,tweet,0,0,moderna
1401812504251150343,2021-06-07 08:05:20,Marcopanzani,"Je viens de me faire vacciner, je suis collé au frigo. @TPMP @CNEWS @BFMTV @franceinfo   #Pfizer #Astrazenaca #Complotisme #Moderna #VaccinoAntiCovid #janssen #Complot https://t.co/OOPb2avigf",tweet,1,0,moderna
1401800238143348737,2021-06-07 07:16:35,patmarseillaise,Bon 2ème dose de vaccin moderna cet après-midi à quoi dois-je m'attendre 🤔,tweet,2,0,moderna
1401434697096380419,2021-06-06 07:04:03,Vol_de_Nuit_333,"@MarieDAdC Je compatis, Vince a eu son second Moderna hier, et idem, superbe symptôme grippal dès le soir, et 38°C ce matin après 500mg de paracetamol à 2h du mat…",tweet,1,0,moderna
1400828629119012866,2021-06-04 14:55:45,cvuill25,"💉 #PremièreDose #Vaccin #Moderna reçue à la #PharmacieCarlin de #Sochaux ! 🏥
👉 Deuxième dose, vendredi 25 juin.
Merci @cassandrecarlin. à Pharmacie Carlin-Herboriste Anton&amp;Willem https://t.co/OEbkdLENqi",tweet,0,0,moderna
1400824595335221258,2021-06-04 14:39:44,cvuill25,"💉 #PremièreDose #Vaccin #Moderna reçue à la #PharmacieCarlin de #Sochaux ! 🏥
👉 Deuxième dose, vendredi 25 juin. 
Merci @cassandrecarlin ! à Pharmacie Carlin-Herboriste Anton&amp;Willem https://t.co/cEvqV3tQpa",tweet,1,0,moderna
1400804606049980418,2021-06-04 13:20:18,LaurentBibas,@PharmaDoc2 Olala !!! A Paris mon pharmacien n’aura le@moderna que fin juin,tweet,0,0,moderna
1400449607801335810,2021-06-03 13:49:40,7b73f39b85e1415,1ere dose de Moderna aujourd'hui et la prochaine le 9 juillet ! Super contente 🤗,tweet,0,1,moderna
1400406766035390464,2021-06-03 10:59:25,dom2419,Déploiement de Moderna : colère des médecins et pharmaciens https://t.co/afHBmVBJcq,tweet,0,1,moderna
1400356615153405954,2021-06-03 07:40:09,virginie_garin,Donc finalement le délais pour la 2e dose Pfizer et Moderna sera entre 5 et 7 semaines. Et non 6 et 8 comme l’a dit hier soir @olivierveran (confirmation ce matin du ministère),tweet,4,1,moderna
1400331472465285120,2021-06-03 06:00:14,LyonHippodromes,"INSOLITE - Aujourd’hui seulement entre 11:15 et 15:45 les #patients pourront en parallèle apprécier le spectacle des #courses de plat et d’obstacle🏇🏼 dont le #GrandCross de #Lyon🏆

#hippodrome #vaccinodrome #vaccination #vaccin #Moderna #astgrandlyon

@grandlyon @VilleDeBron https://t.co/pSo1UjymSL
L'hippodrome de Parilly va devenir un centre de vaccination éphémère réservé aux salariés suivis par le service de santé au travail inter-entreprise https://t.co/59496epmCb",quote,6,0,moderna
1400060699448074246,2021-06-02 12:04:17,asrocuet,@steashaz Justement j'y pars pour ma 2ème dose Moderna dans 45 min. Et mes filles ont rdv là bas. Ils ont des créneaux.  Tu veux que j'en parle ? Quelle date ?,tweet,0,0,moderna
1399772174542675971,2021-06-01 16:57:47,CricriBuche,Rendez vous vendredi 17h10 : 1ère dose Moderna 😊💉,tweet,4,0,moderna
1399652927304777733,2021-06-01 09:03:56,CmpInsights,L' article le plus documenté et le plus objectif que j' ai trouvé sur les mutations du covid et l' efficacité des vaccins très bien écrit par un journaliste de Singapour  https://t.co/H1MkfKKV4F,tweet,0,0,moderna
1399642807418167296,2021-06-01 08:23:44,AlainBristiel,@MissPrunette_ Beaucoup de personnes de mon entourage étaient malades  1 à 2 jours après la seconde injection de Moderna courage Madame,tweet,1,0,moderna
1399442118930800646,2021-05-31 19:06:16,zellerchrist,"Rdv vaccin moderna 💉 effectué à Strasbourg, France https://t.co/k2KWpO1409",tweet,0,0,moderna
1399420303168741378,2021-05-31 17:39:34,AlainBristiel,"@MissPrunette_ 2 injections de Moderna, pour ma part",tweet,1,0,moderna
1399404351739895811,2021-05-31 16:36:11,soleildemarseil,Mon pharmacien m’indique qu’il n’y a pas de commande de Moderna cette semaine. ( et on attend toujours la livraison du premier flacon commandé...),tweet,2,0,moderna
1399386811684753409,2021-05-31 15:26:29,DocteureCBD,"Thématique du jour au secrétariat : ""demande si vous allez vacciner avec du Moderna""
Réponse invariable : 
""oui, peut-être, quand j'en aurai""

(Les mails DGS-URGENT semblant de plus en plus systématiquement rédigés par les Shadoks, cc @MotsSurannes ) https://t.co/3YlM8j1WnX",tweet,2,1,moderna
1399384802294370304,2021-05-31 15:18:30,CricriBuche,Enfin !! Je vais avoir ma 1ère dose du vaccin Moderna vendredi !!😊💉,tweet,10,0,moderna
1399365920217305097,2021-05-31 14:03:28,AlainBristiel,@rousselguillau7 J'ai eu 2 doses de Moderna .... Rien n'a poussé...,tweet,1,0,moderna
1399335962652692481,2021-05-31 12:04:26,msieuramer,Quand j’ai choisi Pfizer et que maintenant je veux Moderna https://t.co/yfJvyGDwzz,tweet,1,0,moderna
1399301464883859458,2021-05-31 09:47:21,CORNEVILLE,@OrTwice Non pas moderna #Pfizer,tweet,0,0,moderna
1399208945286356993,2021-05-31 03:39:43,philmoi,"@CheckNewsfr Tout à fait. Ces injections génétiques expérimentales en phase 3 ne sont pas terminées 
 Pour Pfizer en décembre 2023 .
 Pour Moderna en décembre 2022
 Pour AstraZeneca en Mars 2024 
 Pour Janssen en décembre 2022
 Merci à toutes ces personnes qui servent de cobayes bénévolement https://t.co/Z6iQfrt9V1",tweet,112,96,moderna
1398587286883909635,2021-05-29 10:29:28,Jsp_77184,"Depuis jeudi, je suis vacciné  contre la #COVID19.
1ère injection #AstraZenaca et 2ème injection #PfizerBioNTech.
Si besoin d'une 3ème dose, j'aurais peut-être dû #Moderna.
Bon week-end à tous.",tweet,1,0,moderna
