id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1459266593263955972,2021-11-12 21:07:22,espoirenFRANCE,"@MauriceMartin01 Pays-Bas reconfine. 
Rapport 2020 données hospitalières à lire. 
Moderna pas conseillé pour les moins de 30 ans. 
La protéine spike est un poison.
Sinon à fonds la caisse vaccinez-vous !!!",tweet,0,0,moderna
1459118413687758849,2021-11-12 11:18:33,Gab_Manet,"#PfizerTue les enfants à Taïwan, mais pas en France ! Taïwan interdit la seconde dose de Pfizer pour les enfants, trop de #myocardites dans les cours de récré. @ansm @Sante_Gouv @RTenfrancais @france_soir @PascalPraud . Il n'a pas que #MODERNA qui tue. pfizer aussi. https://t.co/jHm5XptulV",tweet,0,0,moderna
1459054543665258502,2021-11-12 07:04:45,txipironcito,"Un organisme de réglementation examine les rapports d'état « rare » et grave lié au vaccin Moderna

https://t.co/8rxofhB21p",tweet,4,2,moderna
1458895040873476104,2021-11-11 20:30:57,Bicshow,@FCOUILBAULT1 Oui. 132 cas de trop par million pour Moderna faut savoir de quoi on parle,tweet,0,0,moderna
1458851497677139980,2021-11-11 17:37:55,Gab_Manet,"Taïwan, ""pays"" sous-développé, suspend la 2de dose de #Pfizer pour les 12 17 ans pour cause de #myocardite mais en France, on continue à injecter nos gamins. le Pfizer ne vaut pas mieux que le MODERNA qui vient d'être déconseillé aux jeunes. #VeranDemission @ansm @Sante_Gouv https://t.co/teeey3snYB",tweet,57,52,moderna
1458808615813406721,2021-11-11 14:47:32,alain2018cat,@RMCStory @apollineWakeUp J'ai 72ans et 3 dosezs de pfazer. Mais ma femme a 72 ans son médecin lui a fait le second astragenica en juillet. Il faut 6 mois pour la 3ème dose en Moderna soit janvier 2022 pas décembre 2021,tweet,0,0,moderna
1458693853423316995,2021-11-11 07:11:30,BrunoBoulay,@HoupierSandrine @choqlautremonde Ça ce ressemble le moderna et plus dosé si j'ai bien compris. Et sans doute des adjuvants différant.,tweet,1,0,moderna
1458670606753452033,2021-11-11 05:39:08,etoiledusancy,"@Tom_Jove @DubreuilhMarcel Et pourquoi Astrazeneca, jansen et Moderna pour les moins de 30 ans dégagés...si ils sont si sûrs... Même Pfizer est dangereux mais ils y viendront aussi. et pourquoi avoir tué les traitements..la mascarade a duré trop longtemps #Noussommesles6millions #Ov3rdose",tweet,0,0,moderna
1458552056030142464,2021-11-10 21:48:03,txipironcito,"Covid-19. Moderna demande à l’Union européenne d’autoriser son vaccin pour les 6-11 ans

https://t.co/qFgPfCf7HD",tweet,0,7,moderna
1458390948875018244,2021-11-10 11:07:52,romainribas2021,"@LCI Si on n'administre plus le Moderna au moins de 30 ans malgré son efficacité, cela va être compliqué de vacciner les enfants avec sans a revoir le dosage.",tweet,0,0,moderna
