id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1455529048843632643,2021-11-02 13:35:42,vince120S1,"🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑Pfizer prévoit 36 milliards de dollars de recettes annuelles pour son vaccin anti-Covid
https://t.co/xrOJLu1iaF",tweet,0,0,pfizer
1455521537126174728,2021-11-02 13:05:51,philippesouli,👩🏼‍🔬 La manne financière ratée par @sanofi . « Pfizer prévoit 36 milliards de dollars de recettes annuelles pour son vaccin anti-Covid » : https://t.co/uHPprzd1Di,tweet,0,0,pfizer
1455458390868733956,2021-11-02 08:54:56,Mika_Felin,"Ouais 🤔 pas très rassurant cela  pour les un peu plus de 51 million de Français vacciné  🤔 

https://t.co/EYrN34y05P",tweet,3,0,pfizer
1455441585655717893,2021-11-02 07:48:09,RoseMana1,"Un thread sur la démarche de pfizer pour vendre son vaccin , un peu long mais il faudrait tout lire👇 https://t.co/9Ru5n5qskz",tweet,0,0,pfizer
1455287590274453508,2021-11-01 21:36:14,ColonelKurtz6,"Avant il y avait les soignants point. Maintenant on a les capitaines d'industrie facebook et pfizer et le personnel subalterne. La remontée hors de la caverne va etre treeeees longue ! https://t.co/7SDybkqIjU
Le professeur Caumes est il pour que les porteurs du VIH qui ne se sont pas protégés, les alcooliques, ceux qui mangent trop gras, ceux qui ne font pas de sport,... ne soient plus soignés ? On comprends mieux les démissions dans son hôpital.Travailler avec lui doit être l'enfer. https://t.co/PeIlV8PoCy",quote,0,0,pfizer
1455136165175177217,2021-11-01 11:34:31,1995juliacs,"@cavousf5 @olivierveran Le Parlement européen demande la création d’1 fond européen d’indemnisation des ""victimes des #vaccins #COVID19"" après avoir répertorié plus d'1 million d'#effetssecondaires dont ""75000 effets neurologiques sérieux après #vaccin #Pfizer"" et ""5000 morts"" https://t.co/EtcBYCE8Ri",tweet,8,5,pfizer
1454916400695463940,2021-10-31 21:01:15,strumchloupfer,"@diu_mila @Medic4allHuman Ca c'est une bonne question. Moi à ce stade je vais comparer Pfizer à ebola qui elimine l'hôte qu'il contamine,  sauf que là d'ici peu, les clients passés seront sous terre et les autres n'aurons pas de mal à refuser des médocs Pfizer puisqu'il faut le pass pour avoir droit",tweet,1,0,pfizer
1454896329713504258,2021-10-31 19:41:30,Lude_F,Il paraît que ça fait peur #Covid_19 #Vaccin #Pfizer #halloween2021 😁😂 https://t.co/Qxf2mjcXMe,tweet,4,0,pfizer
1454759260991205376,2021-10-31 10:36:50,LACPURE,"@MauriceMartin01 @Andrgilles1 3 injections Pfizer. Idem ma maman de 95 ans. Aucun problème pour nous deux.
Bon dimanche Maurice https://t.co/oY9QR1zJD3",tweet,4,0,pfizer
1454753908920815618,2021-10-31 10:15:34,GermanicusChan2,"@MauriceMartin01 Avec mon mari tous 2 vaccinés AstraZeneca aucun problème juste sensation quelques jours ds le bras, nous ferons le rappel fin d'année avec pfizer, déjà sur la liste en pharmacie, soyons prudents protégeons nous. Bon dimanche Maurice",tweet,2,0,pfizer
1454737942438633472,2021-10-31 09:12:07,strumchloupfer,"C'était pour faire monter les actions pfizer https://t.co/wa7bxBEl62
Véran a fait disparaître 20 % des lits d’hôpitaux en période de pandémie, mais il n'est pas au courant.
Il  chasse des infirmiers nonvax, et il découvre que l'on manque de soignants!
Il achète des médocs toxiques et inefficaces pour soigner la covid.
Et il est encore ministre? https://t.co/tn02ZsMtg9",quote,1,0,pfizer
1454447194703020038,2021-10-30 13:56:48,philchau1,@DIVIZIO1 Pour payer Pfizer et les administratifs incompétents qui gèrent tout cela.,tweet,0,0,pfizer
