id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1437107161679769601,2021-09-12 17:33:42,AlainBristiel,@ActusPays 2 doses de Moderna pour ma part,tweet,1,0,moderna
1436710779336675334,2021-09-11 15:18:37,MathieuDabadie,"Ça se passe toujours comme ça quand les anti-Pfizer croisent les anti-Moderna !
(NB : ce sont les anti-AstraZeneca qui filment) https://t.co/wALiDXdxc6
🇫🇷 FLASH - De violents affrontements ont éclaté lors de la manifestation contre le #PassSanitaire à #Toulouse. Un groupe ""indéterminé"" s’en serait pris aux manifestants. (via @HZ_Press) #Manifs11Sept https://t.co/0YnqaDRy7e",quote,3,0,moderna
1436605872751489025,2021-09-11 08:21:45,txipironcito,"Israël, les engagés dans l'armée vaccinés de force.
""Chef, si les jeunes recrues de Tsahal comparent l’obligation d’injection de Pfizer ou Moderna au IVème Reich, qu’est-ce qu’on fait ?
 https://t.co/0gnPvrLG9L https://t.co/TU3rZ7lQ1X",tweet,16,12,moderna
1436604342925201409,2021-09-11 08:15:40,txipironcito,"Si vous avez peur de l’injection Pfizer/Moderna sur vos mioches à l’école, rassurez-vous, quant à ce qu’on leur inculque dans la caboche, ce n’est pas mieux… cela, c’est un livre d’ « éducation civique » (genre c’est à l’école et non au groupe de pair de former du bon citoyen) https://t.co/luCqMltvMR",tweet,31,16,moderna
1435995707740205057,2021-09-09 15:57:10,GerardBondeau,", 🔴Témoignage 1/2
""Ma collègue de travail a mit 24h pour se remettre de sa 2eme piqure Moderna (fièvre, fatigue et sensation evanouissement) et elle vient de faire une fausse couche il y a 2 semaines (2 semaines avant elle avait eu sa 1ere piqûre).",tweet,311,238,moderna
1435489856218714112,2021-09-08 06:27:06,faivre_stephane,"@MacLesggy @CovidTracker_ Je me suis vacciné au mois d'août
#Moderna https://t.co/4dQFnLraqU",tweet,5,0,moderna
1434992423734763521,2021-09-06 21:30:29,chamanrouge,@Asclepios_YT @LarrereMathilde Idem pour #Pfizer #moderna etc....,tweet,0,0,moderna
1434972284138176514,2021-09-06 20:10:27,MilonMarie4,@jacquesderosier Les généralistes vont faire Moderna,tweet,0,0,moderna
1434964119707340806,2021-09-06 19:38:01,jc30240,"3ème dose du Moderna le 23 septembre pour moi. Avant de commencer l'immunotherapiie en HAD c'est mieux.
Je préfère prévenir que guérir.
Ce n'est pas de la propagande, juste un choix personnel qui ne demande pas de commentaires négatifs. https://t.co/COcNACAf6z",tweet,2,0,moderna
1434837499331948545,2021-09-06 11:14:52,kermitpeg,"@fischjohn1 Hello mon John👋 j'ai l'impression que tu vois ton coiffeur💈 souvent, celui-ci doit se faire des couilles en or avec toi comme client, du moment que sa teub reste suçable😂
Moi, 2ème injection Moderna dans 1h00💉
Bon lundi et excellente semaine mon John🌞
Gros gros bisous 😘💋🌈 https://t.co/D0wWw7XexG",tweet,5,0,moderna
1434832013186510848,2021-09-06 10:53:04,sfax19,"@anbattom @jacquesderosier @n0passaran On peut les transporter (conserver) à des températures plus hautes comme Moderna, ils ont changé leurs préconisations.",tweet,0,0,moderna
1434663265020284928,2021-09-05 23:42:31,kermitpeg,"@alexandre19935 @MarcTranquillo Bonne nuit Alexandre 💫🌟
Pas de voisin à déguster cette nuit mais demain matin car je vais de suite au lit pour être reposé, 2ème injection du Moderna en début d'après-midi 💉👍
Bisous Alexandre 😘💋🌈",tweet,3,0,moderna
1434612065021448194,2021-09-05 20:19:04,kermitpeg,"@taramboyle Hello Taram🤗j'espère que tu as bien profité de ce dimanche ensoleillé pour attaquer une nouvelle semaine en pleine forme🌞 
Je reçois ma 2ème dose Moderna demain, je ne vais certainement pas être en forme pendant quelques jours, la 1ère m'a assez secouée 😤
Gros gros bisous 😘💋 https://t.co/qF62IRoIEI",tweet,5,0,moderna
1434477973315403776,2021-09-05 11:26:14,Selira_Papillon,@JJWINAZZ @bettynutely @Twinnette75 Renseignez vous pfizer créer aussi des thromboses comme moderna et aussi tout les autres ! S’instruire ça évite de dire des bêtises.,tweet,0,0,moderna
1434407881235910656,2021-09-05 06:47:43,thsouverainiste,"En juillet j ai eu ma 1 ère dose 
Et au bout de 3 jours on m à emmener à l 🏥avec une fièvre de 39,5
Alors oui le vaccin n est pas au point que se soir pfizer ,moderna ou autre !!!!!!
Alors faut arrêter de prendre pour des cons !!!
Meme mon père est à l 🏥 à cause du vaccin 😡😡",tweet,5,4,moderna
1434211206814965766,2021-09-04 17:46:12,CaponIsabelle,"@antipassdeter @MSLyon69 @chumunue Rassurez-vous...

https://t.co/0ADe34Rw3h",tweet,0,0,moderna
1434196118234140674,2021-09-04 16:46:15,TheMaxDefTv,Le combo Moderna + gros entraînement il m’a fini ☠️,tweet,0,0,moderna
1434162444793008135,2021-09-04 14:32:26,Caragk,@pabonnet @ICH8412 D'où les conditions de conservations un peu meilleure pour le Moderna : il y a plus de marge si une partie des ARN se retrouve dégradée.,tweet,1,0,moderna
1434099405083320322,2021-09-04 10:21:57,boobalyne,Quand on choisit le #Vaccin #janssen car il n'y a qu'une dose et que finalement on apprend qu'il vous faut une seconde dose de #Moderna 😡😡😡 car  #janssen ne vous protège absolument pas !!! https://t.co/eMF3tXS6U1,tweet,0,0,moderna
1434028053504667650,2021-09-04 05:38:25,thsouverainiste,"Mon père âgé de 75ans
Atteind de la maladie de parkinson 
A eu la  2e dose  moderna mardi 1/09/2021
Hier il est rentré à 
 🏥 dans un état très critique 
39,5 de fièvre avec infection  stade en fase dégradant 
Alors oui le vaccin tue !!!
Mon père est en train de mourir 
#COVID19 https://t.co/O82p0oboAD",tweet,504,367,moderna
1433866420266442762,2021-09-03 18:56:09,chevallierremy,@Hope13071 D'accord à 100 pour cent. Attention les personnes qui comme moi ont reçu 2 doses Astrazeneca devront recevoir la 3ème dose avec un vaccin arn messager Pfizer ou Moderna.,tweet,2,0,moderna
1433726803936489502,2021-09-03 09:41:22,GerardBondeau,"🔴 👇👇👇
Moderna c'est aussi en Espagne l'usine qui produit les vax à #OXYDEDEGRAPHENE refusés au Japon ! https://t.co/HC2rmuLAHB
C'est curieux rien nulle part sur l'incendie de l'usine Pfizer de Madrid.",quote,7,5,moderna
1433669936254177280,2021-09-03 05:55:23,Richard_Pichet,"@emma_ducros Non il veut in vaccin marseillais à base de Ricard. C'est le problème quand on transforme les gens en consommateurs de produits de santé ?
""- Astrazeneca, Pfizer, Moderna ? 
- Non moi j'aime pas ces marques, j'ai l'habitude de Boiron""
🙄",tweet,0,0,moderna
1433451021230084100,2021-09-02 15:25:30,june_dewild,Mon amie Hizuru n'est toujours pas vaccinée à Kyoto ! https://t.co/Bnix3MMhqi,tweet,0,0,moderna
1433405087032950789,2021-09-02 12:22:58,FabirnneDecoux,"Italie : malade après le vaccin Moderna, il meurt à 16 ans. https://t.co/4Wnmz6cUoC  Cette piqûre n est pas un vaccin de plus en expérimentation faut bien ce l imprégner dans le cerveau hein ! Elle tue et handicap ! #protegeonsnosenfants",tweet,0,1,moderna
1433402698355904514,2021-09-02 12:13:29,MarieHlneFabre1,@Laurence2929B @Drmartyufml Ou qui sont obligés de se faire  vacciner pour continuer à consulter même s'ils ne sont pas d'accord avec fitzer et moderna ..sinon ils pourront squatter sous les ponts car ils ne reçoivent pas EUX de l'argent des grandes firmes pharmaceutiques..,tweet,8,1,moderna
1433368804319535104,2021-09-02 09:58:48,moulman17,"@f_philippot Je viens de faire ma 1ère dose de moderna ce matin, obligé de le faire avant le 15/09… je suis dégoûté ☹️",tweet,0,0,moderna
1433301315006906369,2021-09-02 05:30:37,yohann6129,"C'est bien gentil de vacciner, mais un coup avec du #moderna, après du #pfizer, ça complique le #parcoursvaccinal d'une force !! 
https://t.co/LcyBlnQ50r: Vimoutiers. Une journée de vaccination ouverte à tous, vendredi.
https://t.co/OV8U2wXeem

via @GoogleNews",tweet,0,0,moderna
