id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1387657931496243201,2021-04-29 06:40:06,jbb_Desplan,Bilan si vous voulez écoulez le #AstraZeneca et le #Janssen il faut que cela devienne un minimum compliqué de prendre rendez vous pour du #Pfizer (9/x),tweet,0,0,janssen
1387657914991751168,2021-04-29 06:40:03,jbb_Desplan,"A ce stade, on le voit en consultation 👨🏻‍⚕️🧑🏽‍⚕️👩🏼‍⚕️🩺
Les patients de la tranche d’âge restant relèvent d’un travail de conviction individuel ++important en 🕦et⚡️.
Soyons clair pour finir un flacon d’ #AstraZeneca où #Janssen : il faut une bonne demie journée à un médecin G 👩🏼‍⚕️👨🏻‍⚕️ (5/x)",tweet,0,0,janssen
1387657847358599171,2021-04-29 06:39:46,jbb_Desplan,"Aujourd’hui moins de 10 000 doses de vaccin 💉 #Janssen ont été utilisées en France 👇 pk ? 🤔 
👉 Un thread pour comprendre 
(1/x) #VaccinationCovid https://t.co/SeoEDdSHvd",tweet,3,0,janssen
1387361562374164481,2021-04-28 11:02:27,mcLaterit,"@sanofi rire ou @Sanofi pleurer? #Sanofi français.!

 incapables de développer de vaccin  et qui maintenant va produire aux États Unis.....des Moderna. 
. https://t.co/57yBA7a2cq https://t.co/IGNDdOJtKq
#COVID19 et profits. Sanofi, toujours incapable de produire un vaccin et gavé de Crédit d'impôt recherche, est second au palmarès indécent de distribution de dividendes en 2021 https://t.co/UEqRxGLa23 https://t.co/qdIzrO0kOb",quote,0,0,janssen
1386038026279784451,2021-04-24 19:23:11,remycatinois,Le saviez-vous ? Les #bars et les #restaurants sont de nouveau ouverts ! Le client n’aime pas du tout l’#AstraZeneca et le #Janssen ! Ils veulent prendre leurs #Vaccin à la carte ! « Ah non ! Je veux du #Pfizer ou du #Moderna ! 😏 sans commentaire...,tweet,0,0,janssen
1386013745026064387,2021-04-24 17:46:42,CelineEyes,@janssen_ms Merci pour le rt,tweet,1,0,janssen
1385351512101212160,2021-04-22 21:55:13,RobertlePigeon1,"@DxdHxgo @olivierveran Il est suspendu pour 6 cas de thrombose sur plus de 9 millions de vaccinations.

Je vous laisse ramener cette info en pourcentage er vous aurez le risque d'avoir une thrombose par le vaccin janssen.",tweet,0,0,janssen
1385271055271538690,2021-04-22 16:35:31,dameisen,"« Nous avons aussi le vaccin Janssen, que nous appelons aussi le ‘Djee and Djee’. »
- Conference de presse, @olivierveran, néophonologue. #Castex18h",tweet,1,1,janssen
1384553915417612289,2021-04-20 17:05:51,EricSALATprof,Covid-19 : le vaccin Janssen garde la confiance du régulateur européen des médicaments https://t.co/AAm60bUky5 via @leQdM,tweet,1,0,janssen
1382803011353907206,2021-04-15 21:08:23,CelineEyes,@janssen_ms Merci pour nous,tweet,0,0,janssen
1382041721521934336,2021-04-13 18:43:18,booguyblues76,ET ON CONTINU AVEC LE NOUVEAU VACCIN JANSEN  JOHNSON/JOHNSON Caillots sanguins ce sont ds guignolos qui fabriquent ces vaccins Tueurs et le gouvernement acquiesce alléluia ... https://t.co/BX8KXLBArM via @actufr,tweet,0,0,janssen
1381596325226090499,2021-04-12 13:13:27,X_DenJP,"@VlfMichael @GuyLetyn Il faut qu'ils comprendre que la vaccination, a l'effet inverse qu'escomptée, regarder le Brésil, le Vaccin Janssen a été testé en phase 3 chez eux (1 seule dose = opérationnel) et l'épidémie repart de + belle, devient l'épicentre mondiale de la propagation...",tweet,1,0,janssen
1381528201852284931,2021-04-12 08:42:45,GarciasKaty,"Top les appels !! «je veux le Janssen ; inscrivez moi sur la liste d’attente svp » J’ADORE.. je vais en recevoir un flacon de 5 doses... la semaine prochaine !! 😡😡 Oui, c’est tout #pharmaRazLeBol #VaccinationCovid",tweet,5,0,janssen
1381503617639780353,2021-04-12 07:05:04,SebMarcelle,"Arrivée du vaccin Janssen, ouverture aux plus de 55 ans : tout ce qui va changer cette semaine https://t.co/vhhJMn9tVM",tweet,0,0,janssen
1381366018493325315,2021-04-11 21:58:18,boobalyne,"franceinfo: Covid-19 : six choses à savoir sur le vaccin Janssen, dont la première livraison arrive lundi en France.
https://t.co/C81uATJcNF

via @GoogleNews",tweet,0,0,janssen
1381028880245473288,2021-04-10 23:38:37,boobalyne,"Vaccin Johnson&amp;Johnson (Janssen) : en France, efficacité, origine, par Julie Giorgetta : https://t.co/x0GeSVyOGR via @journalDfemmes",tweet,0,0,janssen
1380741496584949760,2021-04-10 04:36:40,OnoSendaiComp,"Rôle des Ac anti PF4 confirmé dans les complications graves post Astra (quid de Janssen?) https://t.co/XwBPbW7A3w
Just published @NEJM are 2 papers on vaccine-induced immune thrombotic thrombocyopenia (VITT) related to the Astra Zeneca vaccine https://t.co/0xbLGWQNLn
https://t.co/0xbLGWQNLn
16 cases characterized, platelet-factor 4 mediated https://t.co/B42jbvaXL5",quote,0,0,janssen
