id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1422673281816084490,2021-08-03 21:38:37,txipironcito,@mammiebocockiq @linval59 Premier essai Pfizer de leur vaccin en rail. 🙄 y a encore du boulot.,tweet,4,0,pfizer
1422619827076804609,2021-08-03 18:06:12,paolomanzi1947,"Il s'agit d'un marché de plusieurs centaines de milliards pour les fabricants. 
Ex.vaccin Pfizer = 20€ la dose x 7 milliards d'individus = 140 milliards 
140 Mrds × 3 doses = 420 Milliards 

On comprend mieux aujourd'hui l'intérêt du dogme vaccinal.🤔 https://t.co/QUfOGrXIGS
Boris Johnson n'a pas eu besoin de pass sanitaire pour convaincre les anglais
Voilà la différence entre un libéral conservateur qui dit la vérité, informe sans rien cacher et permet à l'individu d'évaluer les risques et assumer ses actions 
et un socialiste qui ment et impose.",quote,0,3,pfizer
1422617076318023686,2021-08-03 17:55:16,JimGassmann,"1 mois tout pile que je suis dans mon nouvel appart et @Free n'a tjs pas réussi à m'installer internet. 
Croyez-moi, si mes 2 doses de Pfizer donnaient la 5G, j'aurais fanfaronné.",tweet,23,3,pfizer
1422610640896659466,2021-08-03 17:29:42,AlphO879,@DrvonP Des effets secondaires de #Pfizer ?,tweet,0,0,pfizer
1422607544783183879,2021-08-03 17:17:24,ColonelKurtz6,"Allo @BFMTV est ce que vous vous moquez du monde ou bien vous êtes en mission pour @pfizer ? #lesfakenews https://t.co/87r0lWt154
L'épidémiologiste en chef Þórólfur Guðnason : ""Ce qui s'est passé au cours des 2 ou 3 dernières semaines, c'est que le variant Delta a pris le dessus en Islande. Et il apparaît que les personnes vaccinées peuvent le contracter relativement facilement et propager l'infection.""",quote,0,0,pfizer
1422603541701709830,2021-08-03 17:01:29,ColonelKurtz6,Pour @BFMTV filer des milliards en pure perte à @Pfizer cest une solution sanitaire ? Bravo les astrologues ! #passedelahonte,tweet,0,0,pfizer
1422600526462607366,2021-08-03 16:49:30,ColonelKurtz6,"Allez les matheux du pourcentage encore un petit calcul à la con pour sauver le soldat Pfizer parce depuis des semaines ça dévisse en Islande ! Le vaccin n'a pas l'air pour grand chose mais on saura bientôt. https://t.co/6s3j2bkJec
L'Islande, dont la population est vaccinée entièrement à 75%, fait face à sa plus forte poussée épidémique depuis le début de la pandémie. https://t.co/fqJo3E25hJ",quote,0,1,pfizer
1422575881000783883,2021-08-03 15:11:34,strumchloupfer,"Ou la la en ce moment les actions Pfizer mènent le monde https://t.co/PEb2HLVmPt
La sagesse permet de sortir de l'obscurité pour aller vers la lumière  de la vie. La sagesse chrétienne explique que l'on ne peut pas avoir deux maîtres Dieu et l'argent, l'un ne corrompt pas l'Homme tandis que l'autre le divise.
 ""Nul ne peut servir deux maîtres"" Mt 6,24
🕊🦉🕯 https://t.co/Ebs4wzl5Z1",quote,2,0,pfizer
1422575683662979076,2021-08-03 15:10:47,WillaumeA,@biloue62 @ch_coulon Le Moderna est plus dosé plus fort que Pfizer alors on comprends que les effets secondaires soient plus important ?,tweet,1,0,pfizer
1422573374845460481,2021-08-03 15:01:37,Floflor24,Le 03/08/2021 : 1ère injection pfizer faite  ☑️ Tout va bien ☺️🍀,tweet,0,0,pfizer
1422564023489474560,2021-08-03 14:24:27,verolensoise,@wargonm Après la 2 ème dose Pfizer.. je suis passée de bonnet C à bonnet F en soutien gorge ... c est grave docteur ???? 🤣🤣🤣,tweet,1,0,pfizer
1422560625683730438,2021-08-03 14:10:57,Sandranou,@toukyou_ La deuxième est c’est pfizer,tweet,0,0,pfizer
1422554094443638788,2021-08-03 13:45:00,delmaslett,"@LRnewyork @RolandLescure Pour avoir mon pass sanitaire en France, j'ai fait une dose supplémentaire de Pfizer, en plus de celles reçues à Singapour, et voilà je suis super immunisée",tweet,0,0,pfizer
1422548609497804811,2021-08-03 13:23:12,Joel_Beuzelin,"@marc_g_wathelet @Permasense46 entamer des négociations avec BioNTech-Pfizer en vue d'un troisième contrat prévoyant la livraison de 1,8 milliard de doses de vaccin pour la période 2021-2023. Le 11 mai, la Food and Drug Administration, autorité sanitaire des Etats-Unis, a autorisé l'utilisation de.",tweet,0,0,pfizer
1422548238159302663,2021-08-03 13:21:44,Joel_Beuzelin,"@marc_g_wathelet @Permasense46 avec BioNTech-Pfizer afin d'accélérer la livraison des vaccins. 50 millions de doses supplémentaires, initialement prévues pour le quatrième trimestre 2021, seront livrées au deuxième trimestre, dès le mois d'avril. Pour se préparer à l'avenir, la Commission a également annoncé",tweet,0,0,pfizer
