id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1429728399334023173,2021-08-23 08:53:08,bitchwitch1969,"@Vapulabe @MMeBlackSheep Personne dans mon entourage PERSONNE.
A part un copain qui a douillé 24 avec l'astrazeneca",tweet,1,0,astrazeneca
1428642706159460356,2021-08-20 08:58:58,nicolasagnes16,@DaCinal @GuillaumeBarucq Plus de séances  d APA préconisées pour mes problèmes neurologiques aggravés par la première et unique dose d astrazeneca.  Double peine  victime du vaccin et sans pass pas d accès aux soins si ce n'est chez la kinésithérapeute.,tweet,16,4,astrazeneca
1428416869187346435,2021-08-19 18:01:34,mariedahaoui18,@MMeBlackSheep 2/puis est venu la vaccination à 2 vitesse les bons ARN messagers le - bon Astrazeneca après selon les pays d’Europe les recommandations de tranches d’âges n’étaient pas les mêmes la gestion de la crise a été affligeante et ce n’est pas fini je le crains moi étant vaccinée total,tweet,0,0,astrazeneca
1428388508767502340,2021-08-19 16:08:53,o_sarrazin,"Si vous êtes de l’espace Schengen et que vous souhaitez vous rendre aux 🇺🇸 dans le cadre d’un motif impérieux, le pass sanitaire avec les 2 doses AstraZeneca n’est pas reconnu. Il vous faut vous présenter alors avec un test PCR de moins de 72h. A bon entendeur !",tweet,3,0,astrazeneca
1428325546602151941,2021-08-19 11:58:41,Smarti11e,"Y a des petits malins qui tordaient le nez qd je disais avoir été vacciné par l’AstraZeneca… je ne vous en veux pas… allez restons amis ! https://t.co/fK6dsczBqq
D’après une étude britannique, l’efficacité du vaccin Pfizer contre les infections liées au variant delta décline plus rapidement que celle d'AstraZeneca. Malgré tout, selon l’un des chercheurs, l’efficacité globale des deux vaccins reste très élevée.
https://t.co/t9v0saZHWZ",quote,0,1,astrazeneca
1428323521680248837,2021-08-19 11:50:39,saroarmo,"Le Figaro: Vaccins : Pfizer perd son efficacité plus vite qu'AstraZeneca face au variant Delta, selon une étude d'Oxford.
https://t.co/1XkHoUlKg4

via @GoogleNews",tweet,0,0,astrazeneca
1428005223713345543,2021-08-18 14:45:51,CaruluP,Les Antivax sont avec le Virus. #antivax #Biontech #Pfizer #VaccinezvousBordel #Vaccin #vaccination #VaccinObligatoire #Covid_19 #COVID19 #Moderna #modernavaccine #AstraZeneca #janssen https://t.co/MnpLcuwfxE,tweet,0,0,astrazeneca
1426552839439015938,2021-08-14 14:34:35,arbreduvoyageur,"En Israël ils viennent d'abaisser a 50 ans l'âge pour recevoir une troisième injection...
Il paraîtrait que Moderne serait plus efficace que Pfizer pour le variant Delta.
AstraZeneca serait réservé pour les pays du sud...
Sérieusement n'y a t il pas un problème avec les vaccins ? https://t.co/KQcGHLiWaX
Il ne manquait que l’avis de Jerome Rodriguez sur les vaccins. Grace à la radio @franceinfo c’est fait. Le cerveau gilet jaune n’est pas vacciné car «  il n’a pas confiance » dans le produit. Sa competence en la matiere est une reférence",quote,0,0,astrazeneca
1426411876771155969,2021-08-14 05:14:27,MoutonIrlandais,@Magcathe @SamothraceV @DogelonDark @Yo_Ma7510 On n'injecte pas le virus même atténué avec pfizer/moderna/astrazeneca donc impossible de développer la maladie.,tweet,0,0,astrazeneca
1426108791876165632,2021-08-13 09:10:06,mariedahaoui18,@hamonjeanpaul 2/Qui ne fait rien pour pallier aux déserts médicaux le temps infini qu’à mis la CNIL à autoriser l’accès aux MG aux listes de leurs patients non vaccinés etc… d’un côté le Gvt dis aux MG de vacciner les patients à l’Astrazeneca et après le Président de la République qui dit que,tweet,0,0,astrazeneca
1425895537014939651,2021-08-12 19:02:42,GermanicusChan2,@MauriceMartin01 @mirato9 Avec AstraZeneca 12 semaines entre les 2 doses. Bonne soirée Maurice à demain te lire,tweet,1,0,astrazeneca
1425829452487950337,2021-08-12 14:40:06,PauRabiaa,@SkaneFR J'ai un ami qui vit en Australie pour l'instant il n'a toujours pas eu de vaccin... Ils ont justement fait des rappel d'astrazeneca et ils ont rien,tweet,0,0,astrazeneca
