id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1459095308332412928,2021-11-12 09:46:44,stef_38,@afpfr Il faut dire aussi qu'#AstraZeneca est vite sorti du champ des vaccins recommandés... Et a été victime d'une forte dégradation d'image,tweet,5,1,astrazeneca
1458670606753452033,2021-11-11 05:39:08,etoiledusancy,"@Tom_Jove @DubreuilhMarcel Et pourquoi Astrazeneca, jansen et Moderna pour les moins de 30 ans dégagés...si ils sont si sûrs... Même Pfizer est dangereux mais ils y viendront aussi. et pourquoi avoir tué les traitements..la mascarade a duré trop longtemps #Noussommesles6millions #Ov3rdose",tweet,0,0,astrazeneca
1458535978734342147,2021-11-10 20:44:10,MadjidBelabbas,Ses chaussures c'est des AstraZeneca https://t.co/6AhjokFVH6 je n’en peux plus !!! Forts !,tweet,1,0,astrazeneca
1458151719926386692,2021-11-09 19:17:15,Julienlumes,"J'ai eu le #COVID19 en mars 2020. Vacciné le 15 février (astrazeneca) 2021. Du coup une dose unique ayant eu le #Covid_19.

Aujourd'hui qu'est ce que je dois faire ? Une dose en plus ou pas ?
J'entends partout que l'immunité diminue sans cesse.....",tweet,0,0,astrazeneca
1457016887095828484,2021-11-06 16:07:50,jekin1963,"@GaccioB Moi, j'en suis à la 10eme..juste  par précaution
Parce qu'avec @ZemmourEric au pouvoir en 2022, vu ses affinités avec D TRUMP, on aura plus que l'eau de javel à s'injecter en guise de vaccin...après le  Astrazeneca... bientôt, en vente dans toutes les drogueries : le AjaxZemErica",tweet,0,0,astrazeneca
1456536190748925963,2021-11-05 08:17:43,Joel_Beuzelin,"@PierreLorphevre Tu préférais 1000 morts par jour?
Dans mon village 100 personnes de 60 à 80 ans vaccinés 2 fois à l'astrazenéca aucun mort
Bizarre Bizarre.",tweet,1,0,astrazeneca
1456536087342505985,2021-11-05 08:17:19,Joel_Beuzelin,"@CGalard @PierreLorphevre @SosoneSteve Tu préférais 1000 morts par jour?
Dans mon village 100 personnes de 60 à 80 ans vaccinés 2 fois à l'astrazenéca aucun mort
Bizarre Bizarre.",tweet,2,0,astrazeneca
1456287882293940235,2021-11-04 15:51:02,reveurinsoumis,@GillesManas 1er astrazeneca car on avait que celui la au début. Très mal supporté.  Les 2 autres Pfizer et juste mal au bras et fatigue .,tweet,1,0,astrazeneca
1454753908920815618,2021-10-31 10:15:34,GermanicusChan2,"@MauriceMartin01 Avec mon mari tous 2 vaccinés AstraZeneca aucun problème juste sensation quelques jours ds le bras, nous ferons le rappel fin d'année avec pfizer, déjà sur la liste en pharmacie, soyons prudents protégeons nous. Bon dimanche Maurice",tweet,2,0,astrazeneca
1454409718483587074,2021-10-30 11:27:53,Jeffrey01056,"#Arzon
@LeMilleSabords1 
@f_philippot
En plus 
Les vieux Covidistes demandent au vélo de faire demi tour sur les pistes cyclables sur leen vihan alors que les aménagements sont récents et précis 
ASTRAZENECA à un effet épouvantable sur le cerveau des vieux 
A démanteler",tweet,0,0,astrazeneca
1453280887676805129,2021-10-27 08:42:18,Joel_Beuzelin,"@maryse711 @littlekhoya J'en ai 2 toutes vaccinés et qui vont bien.
Moi aussi à 62 ans 2 fois à l'astrazenéca.",tweet,0,0,astrazeneca
1453065208600088576,2021-10-26 18:25:17,Joel_Beuzelin,@Situveuxlapaix @dragonduclos Je me disais aussi avec 2 injections d'astrazeneca j'ai l'impression quel est plus dur. 🤣,tweet,0,0,astrazeneca
1452547073421844482,2021-10-25 08:06:23,menalahy,"Encore un #EffetSecondaire du #Vaccin #Sûr et #Efficace. 

Syndrome rare ajouté comme effet secondaire au vaccin AstraZeneca Covid par le régulateur britannique des médicaments
https://t.co/IwIdKExqJ5",tweet,0,0,astrazeneca
