id,date,screenName,texte,type,nbre_like,nbre_retweet,type_vaccin
1425920795604406276,2021-08-12 20:43:04,veroinfantef,@MauriceMartin01 Merci Maurice il va bien et sa fiancée aussi. Ils sont vaccinés avec pfizer ils habitent à Prague. Mariage annulé donc pour le moment,tweet,1,0,pfizer
1425893974791831552,2021-08-12 18:56:30,The_Rima_66,"Le Parisien: Covid-19 : l'Union européenne se penche sur de nouveaux effets secondaires éventuels des vaccins Pfizer et Moderna.
https://t.co/uP9gXIQucf

via @GoogleNews",tweet,2,2,pfizer
1425776812907540485,2021-08-12 11:10:56,leptitdu06,"1 jour après ma seconde dose pfizer, je suis pas mal fatigué mais pas de fièvre ou autres douleurs",tweet,5,0,pfizer
1425765033137557509,2021-08-12 10:24:07,flaurent67,@CAudigierValett Une question conne me suis fait un TROD sérologique à la pharma et il est ressorti malgré schéma vaccinal terminé le 2 février au PFizer corminaty  qu’il n’y aurait ni IgG ni IgM faut il faire sérologie en laboratoire et si neg refaire une dose en moderna spikevax?,tweet,0,0,pfizer
1425760352260792324,2021-08-12 10:05:31,Epcocorico,@Khaos17022448 Eh ! Sur la notice Pfizer il ne faut pas injecter si la personne est nerveuse !,tweet,1,0,pfizer
1425715185281609728,2021-08-12 07:06:03,Franc_de_Sousse,"Clairement oui, tout autant que #Macron avec @McKinsey, et @pfizer dont il a été le #banquier d'affaire, et actuel premier #VRP.

#Vaccin #TouchezPasAuxEnfants #manif14aout #Manifs14aout #PassSanitaire https://t.co/JXpoT53DjX
Conseil constitutionnel et pass sanitaire : Laurent Fabius est-il en situation de conflit d’intérêts à cause de son fils chez McKinsey ?
 https://t.co/RH2sRZ1aXi",quote,4,3,pfizer
1425691383973699584,2021-08-12 05:31:28,NPOMMERET,"#lamatinale le vaccin une arme qui tue ? 
Que nous disent les chiffres de l'ANSM

944 décès sur une période de 1 mois environ 

Source : ANSM
https://t.co/FQPnEYGWPb

#Pfizer - BioNTech Comirnaty 
 Décès 761

Astra Zeneca – Vaxzevria Décès  170 

Moderna  13 décès",tweet,1,3,pfizer
1425688195950317570,2021-08-12 05:18:48,NPOMMERET,#lamatinale peut on se vacciné avec #SputnikV ? Pure hasard coinsidence faire des recherches comprendre voir Macron banquier de rotchilde avait comme client #Pfizer https://t.co/HGVLr8V6hY,tweet,7,6,pfizer
1425566291746861064,2021-08-11 21:14:24,strumchloupfer,"@pour1mondejuste @VirginieCresci Et là, elle a accouché sans problème, ? si c'est le cas ça du faire monter les actions pfizer : première  naissance vaccinée en venant au monde",tweet,1,0,pfizer
1425496861297754113,2021-08-11 16:38:30,Louffy086,"@AnthonyRoussel4 Pfizer, douleur au bras moins forte que la 1ere injection. Je suis sur le 2e jour là, jsuis crevé",tweet,0,0,pfizer
1425465461609803784,2021-08-11 14:33:44,strumchloupfer,"Abonnement ""rente à vie"" pour les labos , comme prévu en plus ils doublent les prix , comme prévu.  Les action Pfizer- moderna  vont re-exploser https://t.co/vuz9mJ7Yeg
🇫🇷 FLASH - Le gouvernement va lancer une ""campagne de rappel"" pour une 3e dose à partir de mi-septembre. (prise de parole) #COVID19France",quote,0,0,pfizer
1425449558344192009,2021-08-11 13:30:32,Jean_Louis89,"💉FLASH - Facebook a annoncé avoir démantelé une opération de désinformation russe cherchant à discréditer les vaccins #AstraZeneca et Pfizer/BioNTech , notamment en cherchant à faire croire que le premier "" transformait les personnes vaccinées en chimpanzés "" . (AFP) #COVID19",tweet,0,0,pfizer
1425368434385301507,2021-08-11 08:08:11,ColonelKurtz6,"L'info tabou en boucle sur @BFMTV quand il sera trop tard dans deux mois. #lesformesgraves en attendant @pfizer et Cie voient triompher son plan marketing. 

https://t.co/QrNo1AjMkZ",tweet,0,0,pfizer
1425363067492253699,2021-08-11 07:46:51,Gladin_G,"Piqué, Dosé chez PFizer,  Protégé à Vélodrome National https://t.co/oNbbtoqRXA",tweet,1,1,pfizer
1425195730482913284,2021-08-10 20:41:55,tomhac76,@Duchmolernest3 @Pascalpilles @boutaour @IHU_Marseille Quand il parle de vaccin il parle du pfizer ou du modrtna,tweet,0,0,pfizer
1425125301248528395,2021-08-10 16:02:04,papypaul2014,@DICKENSDAVID1 Surtout avec les milliards que ça rapporte... Pfizer n'a pas peur des amendes record à payer il a l habitude... https://t.co/D9yXvQlaPW,tweet,0,0,pfizer
1425125127734374406,2021-08-10 16:01:22,LaurentPari9,"@BrenierLaura @foudeparis @PanamePropre @LeConcombreMa20 @danielino22 @NathFANFANT @LaurentTrottet @aurelien_veron @AmauryBrelet @Alex_SaintMart @yeahremia Ce matin en allant faire ma deuxième dose Pfizer j’ai croisé rue de Courcelles une équipe @Evesa_Officiel  je pensais que leur contrat avec la ville était définitivement terminé , on t’ils été renouvelés ? J’espère pas !",tweet,8,1,pfizer
1425124508558577665,2021-08-10 15:58:55,Zabeo4,Mabuhay tayong lahat deuxième dose pfizer https://t.co/DEA4YVzIcy,tweet,0,0,pfizer
1425123191727480839,2021-08-10 15:53:41,Andy_ftg,@ushirital Non mais justement pfizer il doit être conservé vraiment bas et les frigo de pharmacie suffisent pas c'est pour ça qu'il est en centre,tweet,0,0,pfizer
1425121094969839620,2021-08-10 15:45:21,papypaul2014,@DICKENSDAVID1 Ça s'appelle enfoncer des Portes ouvertes... (cf hydrochloroquine l'an dernier) ... les soins toujours interdits en France... jackpot pour bigpharma grâce au vrp macron et sa clique (3eme dose Pfizer prévue avec augmentation du prix),tweet,0,0,pfizer
1425116845191872518,2021-08-10 15:28:27,Andy_ftg,@ushirital Bah y'a que le pfizer qui se fait en centre sinon les autres tu les as en pharmacie ou chez le médecin donc bon,tweet,0,0,pfizer
1425078541146804225,2021-08-10 12:56:15,VeroniqueLaws,"@GuillaumeRozier Bonjour, connait on le taux de totalement vaccinés qui contractent le virus, notamment le Delta? Il semble qu’une étude israélienne fasse état de 40% d’efficacité du Pfizer seulement. Merci.",tweet,1,0,pfizer
